match_id,season,league,market,selection,early_odds,close_odds,p_early,p_close,move_pp,avg_move_pp,won,profit,profit_close
P1|2526|26/10/2025|Tondela|Sp Lisbon,2526,P1,1X2,D,6.0,6.5,0.1537190082644628,0.140603769126248,-1.31152391382148,-1.0724364377252993,False,-1.0,-1.0
P1|2526|26/10/2025|Tondela|Sp Lisbon,2526,P1,1X2,A,1.24,1.19,0.743801652892562,0.7680037809416908,2.42021280491288,2.2262482585488574,True,0.24,0.18999999999999995
P1|2526|26/10/2025|Tondela|Sp Lisbon,2526,P1,OU2.5,Over,1.53,1.5,0.6106870229007634,0.625,1.4312977099236623,1.894433607626822,True,0.53,0.5
P1|2526|26/10/2025|Tondela|Sp Lisbon,2526,P1,OU2.5,Under,2.4,2.5,0.3893129770992367,0.375,-1.431297709923668,-1.8944336076268276,False,-1.0,-1.0
P1|2526|26/10/2025|Sp Braga|Casa Pia,2526,P1,1X2,H,1.39,1.39,0.6633673791723703,0.6567130669061518,-0.6654312266218487,0.3398286886685975,True,0.3899999999999999,0.3899999999999999
P1|2526|26/10/2025|Sp Braga|Casa Pia,2526,P1,1X2,D,4.5,4.5,0.20490681267768768,0.20285136955545577,-0.20554431222319092,-0.090052887590919,False,-1.0,-1.0
P1|2526|26/10/2025|Sp Braga|Casa Pia,2526,P1,1X2,A,7.0,6.5,0.1317258081499421,0.14043556353839245,0.8709755388450369,-0.24977580107767017,False,-1.0,-1.0
P1|2526|26/10/2025|Sp Braga|Casa Pia,2526,P1,OU2.5,Over,1.9,1.75,0.5064935064935064,0.5394736842105263,3.2980177717019887,1.604965927895774,True,0.8999999999999999,0.75
P1|2526|26/10/2025|Sp Braga|Casa Pia,2526,P1,OU2.5,Under,1.95,2.05,0.49350649350649356,0.46052631578947373,-3.298017771701983,-1.6049659278957684,False,-1.0,-1.0
P1|2526|27/10/2025|Moreirense|Porto,2526,P1,1X2,H,9.5,9.5,0.0979663394109397,0.09754028837998303,-0.04260510309566645,-1.204501189568294,False,-1.0,-1.0
P1|2526|27/10/2025|Moreirense|Porto,2526,P1,1X2,D,5.5,5.75,0.16921458625525948,0.16115351993214588,-0.8061066323113597,-1.9729527424047044,False,-1.0,-1.0
P1|2526|27/10/2025|Moreirense|Porto,2526,P1,1X2,A,1.27,1.25,0.7328190743338009,0.741306191687871,0.848711735407015,3.1774539319730066,True,0.27,0.25
P1|2526|27/10/2025|Moreirense|Porto,2526,P1,OU2.5,Over,1.83,1.75,0.5259067357512953,0.5394736842105263,1.356694845923101,2.7849462365591493,True,0.8300000000000001,0.75
P1|2526|27/10/2025|Moreirense|Porto,2526,P1,OU2.5,Under,2.03,2.05,0.47409326424870474,0.46052631578947373,-1.356694845923101,-2.7849462365591435,False,-1.0,-1.0
P1|2526|31/10/2025|Sp Lisbon|Alverca,2526,P1,1X2,H,1.1,1.05,0.8425110132158591,0.8658008658008659,2.328985258500682,0.9538030106048478,True,0.10000000000000009,0.050000000000000044
P1|2526|31/10/2025|Sp Lisbon|Alverca,2526,P1,1X2,D,9.0,10.0,0.10297356828193832,0.09090909090909093,-1.2064477372847395,-0.4997449478530938,False,-1.0,-1.0
P1|2526|31/10/2025|Sp Lisbon|Alverca,2526,P1,1X2,A,17.0,21.0,0.054515418502202644,0.043290043290043295,-1.1225375212159348,-0.45405806275176375,False,-1.0,-1.0
P1|2526|31/10/2025|Sp Lisbon|Alverca,2526,P1,OU2.5,Over,1.36,1.4,0.695067264573991,0.6728971962616822,-2.2170068312308833,-1.0735148242036696,False,-1.0,-1.0
P1|2526|31/10/2025|Sp Lisbon|Alverca,2526,P1,OU2.5,Under,3.1,2.88,0.30493273542600896,0.32710280373831774,2.2170068312308775,1.0735148242036807,True,2.1,1.88
P1|2526|01/11/2025|Nacional|Famalicao,2526,P1,1X2,H,3.2,3.2,0.29076860512403413,0.29076860512403413,0.0,0.32613486483605847,False,-1.0,-1.0
P1|2526|01/11/2025|Nacional|Famalicao,2526,P1,1X2,D,3.25,3.25,0.28629524196827977,0.28629524196827977,0.0,0.19581069096366033,False,-1.0,-1.0
P1|2526|01/11/2025|Nacional|Famalicao,2526,P1,1X2,A,2.2,2.2,0.422936152907686,0.422936152907686,0.0,-0.5219455557997132,True,1.2000000000000002,1.2000000000000002
P1|2526|01/11/2025|Nacional|Famalicao,2526,P1,OU2.5,Over,2.05,2.03,0.46052631578947373,0.47409326424870474,1.356694845923101,0.0,False,-1.0,-1.0
P1|2526|01/11/2025|Nacional|Famalicao,2526,P1,OU2.5,Under,1.75,1.83,0.5394736842105263,0.5259067357512953,-1.356694845923101,0.0,True,0.75,0.8300000000000001
P1|2526|01/11/2025|Casa Pia|Estrela,2526,P1,1X2,H,2.01,2.2,0.4598967697036479,0.4211707118090965,-3.8726057894551413,-3.301807857472144,False,-1.0,-1.0
P1|2526|01/11/2025|Casa Pia|Estrela,2526,P1,1X2,D,3.05,2.95,0.30307951052601056,0.31409341219661435,1.1013901670603787,0.8793167648938283,False,-1.0,-1.0
P1|2526|01/11/2025|Casa Pia|Estrela,2526,P1,1X2,A,3.9,3.5,0.2370237197703416,0.2647358759942892,2.7712156223947626,2.4224910925783103,True,2.9,2.5
P1|2526|01/11/2025|Casa Pia|Estrela,2526,P1,OU2.5,Over,2.4,2.5,0.3893129770992367,0.375,-1.431297709923668,-1.1810814401488068,True,1.4,1.5
P1|2526|01/11/2025|Casa Pia|Estrela,2526,P1,OU2.5,Under,1.53,1.5,0.6106870229007634,0.625,1.4312977099236623,1.1810814401487901,False,-1.0,-1.0
P1|2526|01/11/2025|Rio Ave|Estoril,2526,P1,1X2,H,2.35,2.15,0.39510306581563254,0.4323289327824247,3.7225866966792145,3.3235374851524115,False,-1.0,-1.0
P1|2526|01/11/2025|Rio Ave|Estoril,2526,P1,1X2,D,3.2,3.25,0.29015381395835516,0.2860022170714502,-0.41515968869049735,-0.17590229429689241,False,-1.0,-1.0
P1|2526|01/11/2025|Rio Ave|Estoril,2526,P1,1X2,A,2.95,3.3,0.31474312022601236,0.2816688501461252,-3.307427007988717,-3.1476351908555023,True,1.9500000000000002,2.3
P1|2526|01/11/2025|Rio Ave|Estoril,2526,P1,OU2.5,Over,2.0,1.98,0.4805194805194806,0.4870466321243523,0.6527151604871662,-0.6687999077517326,True,1.0,0.98
P1|2526|01/11/2025|Rio Ave|Estoril,2526,P1,OU2.5,Under,1.85,1.88,0.5194805194805195,0.5129533678756476,-0.6527151604871939,0.6687999077517381,False,-1.0,-1.0
P1|2526|01/11/2025|Guimaraes|Benfica,2526,P1,1X2,H,6.0,6.25,0.15411858791271563,0.14726895598064071,-0.6849631932074912,-2.057968020678566,False,-1.0,-1.0
P1|2526|01/11/2025|Guimaraes|Benfica,2526,P1,1X2,D,4.75,4.5,0.1946761110476408,0.20454021663977875,0.9864105592137962,0.21202963516989415,False,-1.0,-1.0
P1|2526|01/11/2025|Guimaraes|Benfica,2526,P1,1X2,A,1.42,1.42,0.6512053010396436,0.6481908273795807,-0.3014473660062911,1.845938385508683,True,0.41999999999999993,0.41999999999999993
P1|2526|01/11/2025|Guimaraes|Benfica,2526,P1,OU2.5,Over,1.75,1.98,0.5394736842105263,0.4870466321243523,-5.242705208617404,-3.7555191027799695,True,0.75,0.98
P1|2526|01/11/2025|Guimaraes|Benfica,2526,P1,OU2.5,Under,2.05,1.88,0.46052631578947373,0.5129533678756476,5.242705208617387,3.7555191027799695,False,-1.0,-1.0
P1|2526|02/11/2025|AVS|Tondela,2526,P1,1X2,H,3.2,3.05,0.29065672260203024,0.30322580645161296,1.2569083849582718,0.8285795133331331,False,-1.0,-1.0
P1|2526|02/11/2025|AVS|Tondela,2526,P1,1X2,D,3.05,3.05,0.3049513155168842,0.30322580645161296,-0.17255090652712468,0.8015550262063298,True,2.05,2.05
P1|2526|02/11/2025|AVS|Tondela,2526,P1,1X2,A,2.3,2.35,0.40439196188108556,0.3935483870967742,-1.084357478431136,-1.6301345395394684,False,-1.0,-1.0
P1|2526|02/11/2025|AVS|Tondela,2526,P1,OU2.5,Over,2.15,2.2,0.43717277486910994,0.4285714285714286,-0.8601346297681334,-0.3763366199139029,True,1.15,1.2000000000000002
P1|2526|02/11/2025|AVS|Tondela,2526,P1,OU2.5,Under,1.67,1.65,0.5628272251308901,0.5714285714285715,0.8601346297681389,0.37633661991389733,False,-1.0,-1.0
P1|2526|02/11/2025|Arouca|Moreirense,2526,P1,1X2,H,2.57,2.5,0.36062854834251207,0.3748442302899394,1.4215681947427339,0.6303157307407437,False,-1.0,-1.0
P1|2526|02/11/2025|Arouca|Moreirense,2526,P1,1X2,D,3.2,3.2,0.28962980288758,0.29284705491401514,0.32172520264351356,0.5541438974782764,False,-1.0,-1.0
P1|2526|02/11/2025|Arouca|Moreirense,2526,P1,1X2,A,2.65,2.82,0.34974164876990793,0.33230871479604557,-1.7432933973862363,-1.1844596282190256,True,1.65,1.8199999999999998
P1|2526|02/11/2025|Arouca|Moreirense,2526,P1,OU2.5,Over,2.1,2.15,0.4473684210526316,0.43717277486910994,-1.0195646183521645,-0.9108388418733238,False,-1.0,-1.0
P1|2526|02/11/2025|Arouca|Moreirense,2526,P1,OU2.5,Under,1.7,1.67,0.5526315789473685,0.5628272251308901,1.0195646183521645,0.9108388418733182,True,0.7,0.6699999999999999
P1|2526|02/11/2025|Porto|Sp Braga,2526,P1,1X2,H,1.49,1.49,0.6207709975789931,0.6242919615557965,0.35209639768033485,-0.46504569855970734,True,0.49,0.49
P1|2526|02/11/2025|Porto|Sp Braga,2526,P1,1X2,D,4.0,4.1,0.23123719659817493,0.22687683480930165,-0.43603617888732793,0.20508207097880427,False,-1.0,-1.0
P1|2526|02/11/2025|Porto|Sp Braga,2526,P1,1X2,A,6.25,6.25,0.14799180582283195,0.14883120363490188,0.08393978120699308,0.2599636275808864,False,-1.0,-1.0
P1|2526|02/11/2025|Porto|Sp Braga,2526,P1,OU2.5,Over,1.98,1.9,0.4870466321243523,0.5064935064935064,1.9446874369154155,-0.9404979277164383,True,0.98,0.8999999999999999
P1|2526|02/11/2025|Porto|Sp Braga,2526,P1,OU2.5,Under,1.88,1.95,0.5129533678756476,0.49350649350649356,-1.9446874369154044,0.9404979277164216,False,-1.0,-1.0
P1|2526|03/11/2025|Gil Vicente|Santa Clara,2526,P1,1X2,H,2.25,1.91,0.41246016243446076,0.4837138263076737,7.125366387321291,6.657176052658459,True,1.25,0.9099999999999999
P1|2526|03/11/2025|Gil Vicente|Santa Clara,2526,P1,1X2,D,2.95,3.05,0.3145882594839107,0.30291587155660876,-1.1672387927301964,0.10490062680813539,False,-1.0,-1.0
P1|2526|03/11/2025|Gil Vicente|Santa Clara,2526,P1,1X2,A,3.4,4.33,0.27295157808162845,0.21337030213571748,-5.958127594591097,-6.762076679466592,False,-1.0,-1.0
P1|2526|03/11/2025|Gil Vicente|Santa Clara,2526,P1,OU2.5,Over,2.7,2.88,0.3478260869565217,0.32710280373831774,-2.0723283218203936,-0.589931515078701,False,-1.0,-1.0
P1|2526|03/11/2025|Gil Vicente|Santa Clara,2526,P1,OU2.5,Under,1.44,1.4,0.6521739130434782,0.6728971962616822,2.0723283218204047,0.589931515078701,True,0.43999999999999995,0.3999999999999999
P1|2526|07/11/2025|Estoril|Arouca,2526,P1,1X2,H,1.91,1.86,0.4885742581520743,0.4986522911051214,1.00780329530471,0.8414624513390367,True,0.9099999999999999,0.8600000000000001
P1|2526|07/11/2025|Estoril|Arouca,2526,P1,1X2,D,3.6,3.7,0.2592157869640172,0.2506738544474394,-0.854193251657781,0.010792959482358588,False,-1.0,-1.0
P1|2526|07/11/2025|Estoril|Arouca,2526,P1,1X2,A,3.7,3.7,0.25220995488390857,0.2506738544474394,-0.15361004364691788,-0.8522554108213898,False,-1.0,-1.0
P1|2526|07/11/2025|Estoril|Arouca,2526,P1,OU2.5,Over,1.95,1.95,0.49350649350649356,0.49350649350649356,0.0,-0.13621032603995387,True,0.95,0.95
P1|2526|07/11/2025|Estoril|Arouca,2526,P1,OU2.5,Under,1.9,1.9,0.5064935064935064,0.5064935064935064,0.0,0.13621032603995387,False,-1.0,-1.0
P1|2526|08/11/2025|Alverca|Rio Ave,2526,P1,1X2,H,2.15,2.1,0.43040554310169143,0.44173495902458526,1.1329415922893826,1.989370318949918,False,-1.0,-1.0
P1|2526|08/11/2025|Alverca|Rio Ave,2526,P1,1X2,D,3.3,3.4,0.2804157326268596,0.27283629822106736,-0.7579434405792229,0.0341524915586755,True,2.3,2.4
P1|2526|08/11/2025|Alverca|Rio Ave,2526,P1,1X2,A,3.2,3.25,0.2891787242714489,0.28542874275434743,-0.3749981517101486,-2.0235228105085987,False,-1.0,-1.0
P1|2526|08/11/2025|Alverca|Rio Ave,2526,P1,OU2.5,Over,2.15,2.0,0.43717277486910994,0.4805194805194806,4.334670565037069,1.5758334281488262,False,-1.0,-1.0
P1|2526|08/11/2025|Alverca|Rio Ave,2526,P1,OU2.5,Under,1.67,1.85,0.5628272251308901,0.5194805194805195,-4.334670565037058,-1.5758334281488207,True,0.6699999999999999,0.8500000000000001
P1|2526|08/11/2025|Tondela|Guimaraes,2526,P1,1X2,H,2.75,2.85,0.3355625067414518,0.3228210389890917,-1.2741467752360125,-1.5092658745185394,False,-1.0,-1.0
P1|2526|08/11/2025|Tondela|Guimaraes,2526,P1,1X2,D,3.05,3.05,0.30255635853737467,0.3016524462684956,-0.09039122688790924,-0.11319940215764324,False,-1.0,-1.0
P1|2526|08/11/2025|Tondela|Guimaraes,2526,P1,1X2,A,2.55,2.45,0.3618811347211736,0.3755265147424128,1.3645380021239162,1.6224652766761827,True,1.5499999999999998,1.4500000000000002
P1|2526|08/11/2025|Tondela|Guimaraes,2526,P1,OU2.5,Over,2.25,2.25,0.4186046511627907,0.4186046511627907,0.0,0.5235602094240788,False,-1.0,-1.0
P1|2526|08/11/2025|Tondela|Guimaraes,2526,P1,OU2.5,Under,1.62,1.62,0.5813953488372093,0.5813953488372093,0.0,-0.5235602094240899,True,0.6200000000000001,0.6200000000000001
P1|2526|08/11/2025|Santa Clara|Sp Lisbon,2526,P1,1X2,H,7.0,7.5,0.1317258081499421,0.12303474949252535,-0.8691058657416734,-0.2348805261525977,False,-1.0,-1.0
P1|2526|08/11/2025|Santa Clara|Sp Lisbon,2526,P1,1X2,D,4.5,4.33,0.20490681267768768,0.21310868849744574,0.8201875819758064,0.1694881430428341,False,-1.0,-1.0
P1|2526|08/11/2025|Santa Clara|Sp Lisbon,2526,P1,1X2,A,1.39,1.39,0.6633673791723703,0.663856562010029,0.04891828376586416,0.06539238310977469,True,0.3899999999999999,0.3899999999999999
P1|2526|08/11/2025|Santa Clara|Sp Lisbon,2526,P1,OU2.5,Over,2.05,2.1,0.4675324675324676,0.4473684210526316,-2.0164046479835998,-1.8530831099195733,True,1.0499999999999998,1.1
P1|2526|08/11/2025|Santa Clara|Sp Lisbon,2526,P1,OU2.5,Under,1.8,1.7,0.5324675324675325,0.5526315789473685,2.016404647983594,1.8530831099195622,False,-1.0,-1.0
P1|2526|09/11/2025|AVS|Gil Vicente,2526,P1,1X2,H,4.75,5.25,0.19429452582883577,0.17419354838709677,-2.0100977441739,-2.651088327435877,False,-1.0,-1.0
P1|2526|09/11/2025|AVS|Gil Vicente,2526,P1,1X2,D,3.6,3.5,0.256360832690825,0.26129032258064516,0.4929489889820171,-0.49564673665632997,True,2.6,2.5
P1|2526|09/11/2025|AVS|Gil Vicente,2526,P1,1X2,A,1.68,1.62,0.5493446414803392,0.5645161290322581,1.5171487551918883,3.14673506409221,False,-1.0,-1.0
P1|2526|09/11/2025|AVS|Gil Vicente,2526,P1,OU2.5,Over,2.15,2.35,0.43717277486910994,0.4005102040816326,-3.666257078747731,-2.0249868417407724,False,-1.0,-1.0
P1|2526|09/11/2025|AVS|Gil Vicente,2526,P1,OU2.5,Under,1.67,1.57,0.5628272251308901,0.5994897959183673,3.6662570787477144,2.0249868417407613,True,0.6699999999999999,0.5700000000000001
P1|2526|09/11/2025|Estrela|Nacional,2526,P1,1X2,H,2.7,2.15,0.3420265070542967,0.4323289327824247,9.030242572812796,6.655365138295299,False,-1.0,-1.0
P1|2526|09/11/2025|Estrela|Nacional,2526,P1,1X2,D,3.2,3.25,0.28858486532706284,0.2860022170714502,-0.2582648255612663,0.4711949162709228,True,2.2,2.25
P1|2526|09/11/2025|Estrela|Nacional,2526,P1,1X2,A,2.5,3.3,0.36938862761864044,0.2816688501461252,-8.771977747251524,-7.126560054566217,False,-1.0,-1.0
P1|2526|09/11/2025|Estrela|Nacional,2526,P1,OU2.5,Over,2.15,2.25,0.43717277486910994,0.4186046511627907,-1.8568123706319217,-2.0398643803476837,False,-1.0,-1.0
P1|2526|09/11/2025|Estrela|Nacional,2526,P1,OU2.5,Under,1.67,1.62,0.5628272251308901,0.5813953488372093,1.8568123706319217,2.039864380347678,True,0.6699999999999999,0.6200000000000001
P1|2526|09/11/2025|Famalicao|Porto,2526,P1,1X2,H,5.5,5.75,0.16846652267818576,0.16131490149123762,-0.7151621186948148,-1.5752866226578788,False,-1.0,-1.0
P1|2526|09/11/2025|Famalicao|Porto,2526,P1,1X2,D,3.9,3.8,0.2375809935205184,0.24409491673016218,0.6513923209643779,-0.31144386231904964,False,-1.0,-1.0
P1|2526|09/11/2025|Famalicao|Porto,2526,P1,1X2,A,1.56,1.56,0.5939524838012958,0.5945901817786001,0.06376979773042857,1.8867304849769284,True,0.56,0.56
P1|2526|09/11/2025|Famalicao|Porto,2526,P1,OU2.5,Over,2.0,2.05,0.4805194805194806,0.46052631578947373,-1.9993164730006896,-2.5361643560665836,False,-1.0,-1.0
P1|2526|09/11/2025|Famalicao|Porto,2526,P1,OU2.5,Under,1.85,1.75,0.5194805194805195,0.5394736842105263,1.9993164730006785,2.5361643560665725,True,0.8500000000000001,0.75
P1|2526|09/11/2025|Benfica|Casa Pia,2526,P1,1X2,H,1.13,1.13,0.8080222102515229,0.8156606851549756,0.7638474903452708,-0.5612115163036835,False,-1.0,-1.0
P1|2526|09/11/2025|Benfica|Casa Pia,2526,P1,1X2,D,7.5,7.5,0.12174201301122944,0.12289287656334964,0.11508635521201988,0.6990884093111799,True,6.5,6.5
P1|2526|09/11/2025|Benfica|Casa Pia,2526,P1,1X2,A,13.0,15.0,0.07023577673724776,0.06144643828167482,-0.8789338455572941,-0.1378768930074839,False,-1.0,-1.0
P1|2526|09/11/2025|Benfica|Casa Pia,2526,P1,OU2.5,Over,1.53,1.65,0.6106870229007634,0.5714285714285715,-3.925845147219187,-4.223655161272943,True,0.53,0.6499999999999999
P1|2526|09/11/2025|Benfica|Casa Pia,2526,P1,OU2.5,Under,2.4,2.2,0.3893129770992367,0.4285714285714286,3.925845147219192,4.223655161272966,False,-1.0,-1.0
P1|2526|09/11/2025|Sp Braga|Moreirense,2526,P1,1X2,H,1.37,1.33,0.6737929986321496,0.6914433880726015,1.7650389440451941,1.1262324566807647,True,0.3700000000000001,0.33000000000000007
P1|2526|09/11/2025|Sp Braga|Moreirense,2526,P1,1X2,D,4.75,4.75,0.1943360859212726,0.19360414866032843,-0.0731937260944171,-0.18053546117953456,False,-1.0,-1.0
P1|2526|09/11/2025|Sp Braga|Moreirense,2526,P1,1X2,A,7.0,8.0,0.13187091544657784,0.11495246326707001,-1.6918452179507826,-0.945696995501244,False,-1.0,-1.0
P1|2526|09/11/2025|Sp Braga|Moreirense,2526,P1,OU2.5,Over,1.75,1.93,0.5394736842105263,0.5,-3.9473684210526327,-2.8150134048257502,True,0.75,0.9299999999999999
P1|2526|09/11/2025|Sp Braga|Moreirense,2526,P1,OU2.5,Under,2.05,1.93,0.46052631578947373,0.5,3.9473684210526274,2.8150134048257334,False,-1.0,-1.0
P1|2526|28/11/2025|Guimaraes|AVS,2526,P1,1X2,H,1.68,1.71,0.5493446414803392,0.5462775089745591,-0.3067132505780168,-1.2309624044809175,True,0.6799999999999999,0.71
P1|2526|28/11/2025|Guimaraes|AVS,2526,P1,1X2,D,3.6,3.5,0.256360832690825,0.2668955829561417,1.0534750265316695,0.7135093672188342,False,-1.0,-1.0
P1|2526|28/11/2025|Guimaraes|AVS,2526,P1,1X2,A,4.75,5.0,0.19429452582883577,0.18682690806929922,-0.7467617759536554,0.5174530372620778,False,-1.0,-1.0
P1|2526|28/11/2025|Guimaraes|AVS,2526,P1,OU2.5,Over,2.2,2.25,0.4285714285714286,0.4186046511627907,-0.9966777408637884,-0.9026524093875887,True,1.2000000000000002,1.25
P1|2526|28/11/2025|Guimaraes|AVS,2526,P1,OU2.5,Under,1.65,1.62,0.5714285714285715,0.5813953488372093,0.9966777408637828,0.9026524093875832,False,-1.0,-1.0
P1|2526|29/11/2025|Casa Pia|Alverca,2526,P1,1X2,H,2.35,2.5,0.3935483870967742,0.3710691823899372,-2.2479204706837006,-0.3464896393580108,False,-1.0,-1.0
P1|2526|29/11/2025|Casa Pia|Alverca,2526,P1,1X2,D,3.05,2.95,0.30322580645161296,0.3144654088050315,1.1239602353418532,0.38127424823231615,False,-1.0,-1.0
P1|2526|29/11/2025|Casa Pia|Alverca,2526,P1,1X2,A,3.05,2.95,0.30322580645161296,0.3144654088050315,1.1239602353418532,-0.03478460887429424,True,2.05,1.9500000000000002
P1|2526|29/11/2025|Casa Pia|Alverca,2526,P1,OU2.5,Over,2.35,2.5,0.4005102040816326,0.375,-2.5510204081632626,-1.6350322512424798,False,-1.0,-1.0
P1|2526|29/11/2025|Casa Pia|Alverca,2526,P1,OU2.5,Under,1.57,1.5,0.5994897959183673,0.625,2.5510204081632737,1.635032251242463,True,0.5700000000000001,0.5
P1|2526|29/11/2025|Moreirense|Famalicao,2526,P1,1X2,H,3.4,2.95,0.27283629822106736,0.3134500471747563,4.061374895368891,2.484341337014506,False,-1.0,-1.0
P1|2526|29/11/2025|Moreirense|Famalicao,2526,P1,1X2,D,3.25,3.25,0.28542874275434743,0.2845161966663173,-0.09125460880301528,0.5730810467213188,True,2.25,2.25
P1|2526|29/11/2025|Moreirense|Famalicao,2526,P1,1X2,A,2.1,2.3,0.44173495902458526,0.40203375615892656,-3.9701202865658702,-3.057422383735836,False,-1.0,-1.0
P1|2526|29/11/2025|Moreirense|Famalicao,2526,P1,OU2.5,Over,2.1,2.1,0.4473684210526316,0.4473684210526316,0.0,0.3851063829787227,True,1.1,1.1
P1|2526|29/11/2025|Moreirense|Famalicao,2526,P1,OU2.5,Under,1.7,1.7,0.5526315789473685,0.5526315789473685,0.0,-0.38510638297872823,False,-1.0,-1.0
P1|2526|29/11/2025|Nacional|Benfica,2526,P1,1X2,H,7.0,8.0,0.1318359375,0.11495246326707001,-1.6883474232929991,0.2999521861199922,False,-1.0,-1.0
P1|2526|29/11/2025|Nacional|Benfica,2526,P1,1X2,D,5.0,4.75,0.18457031250000003,0.19360414866032843,0.9033836160328407,0.6043053650290064,False,-1.0,-1.0
P1|2526|29/11/2025|Nacional|Benfica,2526,P1,1X2,A,1.35,1.33,0.6835937500000001,0.6914433880726015,0.7849638072601417,-0.9042575511490125,True,0.3500000000000001,0.33000000000000007
P1|2526|29/11/2025|Nacional|Benfica,2526,P1,OU2.5,Over,1.7,1.85,0.5526315789473685,0.5194805194805195,-3.315105946684893,-2.778494623655925,True,0.7,0.8500000000000001
P1|2526|29/11/2025|Nacional|Benfica,2526,P1,OU2.5,Under,2.1,2.0,0.4473684210526316,0.4805194805194806,3.315105946684904,2.7784946236559085,False,-1.0,-1.0
P1|2526|29/11/2025|Gil Vicente|Tondela,2526,P1,1X2,H,1.61,1.61,0.5747126436781609,0.574729325708978,0.001668203081706121,-0.888602481133427,False,-1.0,-1.0
P1|2526|29/11/2025|Gil Vicente|Tondela,2526,P1,1X2,D,3.5,3.6,0.264367816091954,0.2570317262198485,-0.7336089872105489,0.4168108918703062,False,-1.0,-1.0
P1|2526|29/11/2025|Gil Vicente|Tondela,2526,P1,1X2,A,5.75,5.5,0.16091954022988506,0.16823894807117354,0.7319407841288483,0.4717915892631125,True,4.75,4.5
P1|2526|29/11/2025|Gil Vicente|Tondela,2526,P1,OU2.5,Over,2.15,2.08,0.43717277486910994,0.4540682414698162,1.6895466600706288,0.26666666666666505,False,-1.0,-1.0
P1|2526|29/11/2025|Gil Vicente|Tondela,2526,P1,OU2.5,Under,1.67,1.73,0.5628272251308901,0.5459317585301837,-1.68954666007064,-0.2666666666666817,True,0.6699999999999999,0.73
P1|2526|30/11/2025|Rio Ave|Santa Clara,2526,P1,1X2,H,2.95,2.7,0.3153286211625699,0.3430232558139535,2.7694634651383607,1.6167740032264455,False,-1.0,-1.0
P1|2526|30/11/2025|Rio Ave|Santa Clara,2526,P1,1X2,D,3.05,2.95,0.30498997784576437,0.313953488372093,0.8963510526328655,0.543305331102395,True,2.05,1.9500000000000002
P1|2526|30/11/2025|Rio Ave|Santa Clara,2526,P1,1X2,A,2.45,2.7,0.37968140099166575,0.3430232558139535,-3.6658145177712265,-2.1600793343288185,False,-1.0,-1.0
P1|2526|30/11/2025|Rio Ave|Santa Clara,2526,P1,OU2.5,Over,2.4,2.5,0.3893129770992367,0.375,-1.431297709923668,-1.0144755576649345,False,-1.0,-1.0
P1|2526|30/11/2025|Rio Ave|Santa Clara,2526,P1,OU2.5,Under,1.53,1.5,0.6106870229007634,0.625,1.4312977099236623,1.014475557664929,True,0.53,0.5
P1|2526|30/11/2025|Sp Lisbon|Estrela,2526,P1,1X2,H,1.1,1.11,0.8364312267657993,0.8183306055646481,-1.810062120115119,-2.75206489159584,True,0.10000000000000009,0.1100000000000001
P1|2526|30/11/2025|Sp Lisbon|Estrela,2526,P1,1X2,D,9.0,7.5,0.10223048327137547,0.12111292962356794,1.8882446352192468,1.6363242886168792,False,-1.0,-1.0
P1|2526|30/11/2025|Sp Lisbon|Estrela,2526,P1,1X2,A,15.0,15.0,0.06133828996282528,0.06055646481178397,-0.07818251510413113,1.1157406029789554,False,-1.0,-1.0
P1|2526|30/11/2025|Sp Lisbon|Estrela,2526,P1,OU2.5,Over,1.4,1.44,0.6728971962616822,0.6521739130434782,-2.0723283218204047,-2.679413579887513,True,0.3999999999999999,0.43999999999999995
P1|2526|30/11/2025|Sp Lisbon|Estrela,2526,P1,OU2.5,Under,2.88,2.7,0.32710280373831774,0.3478260869565217,2.0723283218203936,2.6794135798875187,False,-1.0,-1.0
P1|2526|30/11/2025|Porto|Estoril,2526,P1,1X2,H,1.22,1.17,0.7555809959931311,0.7855459544383346,2.9964958445203527,2.669964941895231,True,0.21999999999999997,0.16999999999999993
P1|2526|30/11/2025|Porto|Estoril,2526,P1,1X2,D,5.5,6.0,0.16760160274756727,0.15318146111547523,-1.4420141632092043,-1.5254945936028053,False,-1.0,-1.0
P1|2526|30/11/2025|Porto|Estoril,2526,P1,1X2,A,12.0,15.0,0.07681740125930166,0.0612725844461901,-1.554481681311156,-1.1444703482924201,False,-1.0,-1.0
P1|2526|30/11/2025|Porto|Estoril,2526,P1,OU2.5,Over,1.57,1.53,0.5994897959183673,0.6106870229007634,1.1197226982396113,1.8901342920587871,False,-1.0,-1.0
P1|2526|30/11/2025|Porto|Estoril,2526,P1,OU2.5,Under,2.35,2.4,0.4005102040816326,0.3893129770992367,-1.1197226982395947,-1.8901342920587982,True,1.35,1.4
P1|2526|01/12/2025|Arouca|Sp Braga,2526,P1,1X2,H,6.5,7.0,0.14226607256524507,0.13196814562002274,-1.029792694522233,-1.6660251925812775,False,-1.0,-1.0
P1|2526|01/12/2025|Arouca|Sp Braga,2526,P1,1X2,D,3.9,4.0,0.23711012094207515,0.23094425483503983,-0.6165866107035317,-1.0984622621386304,False,-1.0,-1.0
